il,ISTANBUL,,,,,,,,,,,,,
ilce,USKUDAR,,,,,,,,,,,,,
Row Labels,Sum of kayitli_secmen,Sum of oy_kullanan_kayitli_secmen,Sum of gecerli_oy,Sum of akp_oy,Sum of chp_oy,,katilim %,akp oran,chp oran,,,,,
1189,315,239,232,63,142,,0.7587301587301587,0.27155172413793105,0.61206896551724133
1190,314,278,258,64,178,,0.88535031847133761,0.24806201550387597,0.68992248062015504
1191,315,282,269,48,212,,0.89523809523809528,0.17843866171003717,0.78810408921933084
1192,316,283,276,81,183,,0.89556962025316456,0.29347826086956524,0.66304347826086951
1193,315,286,275,86,164,,0.90793650793650793,0.31272727272727274,0.59636363636363632
1194,315,274,260,51,180,,0.86984126984126986,0.19615384615384615,0.69230769230769229
1195,315,277,262,63,168,,0.87936507936507935,0.24045801526717558,0.64122137404580148
1196,315,287,282,85,175,,0.91111111111111109,0.30141843971631205,0.62056737588652477
1197,315,297,282,45,214,,0.94285714285714284,0.15957446808510639,0.75886524822695034
1198,315,287,271,67,179,,0.91111111111111109,0.24723247232472326,0.66051660516605171
1199,314,277,273,81,173,,0.88216560509554143,0.2967032967032967,0.63369963369963367
1200,315,274,267,101,151,,0.86984126984126986,0.37827715355805241,0.56554307116104874
1201,315,283,281,64,201,,0.89841269841269844,0.22775800711743771,0.71530249110320288
1202,314,267,261,55,187,,0.85031847133757965,0.21072796934865901,0.71647509578544066
1203,314,278,268,68,177,,0.88535031847133761,0.2537313432835821,0.66044776119402981
1204,316,249,233,104,119,,0.78797468354430378,0.44635193133047213,0.51072961373390557
1205,316,239,223,122,75,,0.75632911392405067,0.547085201793722,0.33632286995515698
1206,316,276,251,136,99,,0.87341772151898733,0.54183266932270913,0.39442231075697209
1207,316,280,259,130,115,,0.88607594936708856,0.50193050193050193,0.44401544401544402
1208,316,294,281,108,152,,0.930379746835443,0.38434163701067614,0.54092526690391463
1209,315,257,242,118,98,,0.81587301587301586,0.48760330578512395,0.4049586776859504
1210,315,277,269,114,127,,0.87936507936507935,0.42379182156133827,0.47211895910780671
1211,316,264,253,143,93,,0.83544303797468356,0.56521739130434778,0.3675889328063241
1212,320,244,235,157,66,,0.76249999999999996,0.66808510638297869,0.28085106382978725
1213,316,265,250,110,125,,0.83860759493670889,0.44,0.5
1214,315,280,268,112,134,,0.88888888888888884,0.41791044776119401,0.5
1215,316,271,251,107,129,,0.85759493670886078,0.42629482071713148,0.51394422310756971
1216,316,278,269,114,142,,0.879746835443038,0.42379182156133827,0.52788104089219334
1217,316,271,265,144,102,,0.85759493670886078,0.54339622641509433,0.38490566037735852
1218,315,267,252,126,110,,0.84761904761904761,0.5,0.43650793650793651
1219,316,287,280,143,112,,0.90822784810126578,0.51071428571428568,0.4
1220,315,281,273,154,104,,0.89206349206349211,0.5641025641025641,0.38095238095238093
1221,316,287,280,114,139,,0.90822784810126578,0.40714285714285714,0.49642857142857144
1222,316,276,266,116,129,,0.87341772151898733,0.43609022556390975,0.48496240601503759
1223,316,288,271,118,129,,0.91139240506329111,0.43542435424354242,0.47601476014760147
1224,308,242,224,73,142,,0.7857142857142857,0.32589285714285715,0.6339285714285714
1225,306,242,219,51,161,,0.79084967320261434,0.23287671232876711,0.73515981735159819
1226,306,265,255,73,166,,0.86601307189542487,0.28627450980392155,0.65098039215686276
1227,309,277,267,103,144,,0.8964401294498382,0.38576779026217228,0.5393258426966292
1228,306,280,268,100,144,,0.91503267973856206,0.37313432835820898,0.53731343283582089
1229,306,292,288,112,150,,0.95424836601307195,0.3888888888888889,0.52083333333333337
1230,306,273,257,93,143,,0.89215686274509809,0.36186770428015563,0.55642023346303504
1231,308,273,250,87,136,,0.88636363636363635,0.34799999999999998,0.54400000000000004
1232,305,276,256,105,131,,0.90491803278688521,0.41015625,0.51171875
1233,305,280,268,119,118,,0.91803278688524592,0.44402985074626866,0.44029850746268656
1234,306,277,265,90,138,,0.90522875816993464,0.33962264150943394,0.52075471698113207
1235,307,270,257,110,122,,0.87947882736156346,0.42801556420233461,0.47470817120622566
1236,306,283,267,82,174,,0.92483660130718959,0.30711610486891383,0.651685393258427
1237,319,253,230,51,164,,0.7931034482758621,0.22173913043478261,0.71304347826086956
1238,319,260,249,61,175,,0.8150470219435737,0.24497991967871485,0.70281124497991965
1239,319,252,241,52,175,,0.78996865203761757,0.21576763485477179,0.72614107883817425
1240,320,273,254,42,193,,0.85312500000000002,0.16535433070866143,0.75984251968503935
1241,320,285,269,57,192,,0.890625,0.21189591078066913,0.71375464684014867
1242,319,285,276,65,194,,0.89341692789968652,0.23550724637681159,0.70289855072463769
1243,316,287,276,81,178,,0.90822784810126578,0.29347826086956524,0.64492753623188404
1244,319,297,288,49,209,,0.93103448275862066,0.1701388888888889,0.72569444444444442
1245,319,285,284,49,217,,0.89341692789968652,0.17253521126760563,0.7640845070422535
1246,317,292,275,75,177,,0.92113564668769721,0.27272727272727271,0.64363636363636367
1247,320,295,288,69,204,,0.921875,0.23958333333333334,0.70833333333333337
1248,319,288,276,74,175,,0.90282131661442011,0.26811594202898553,0.63405797101449279
1249,320,287,277,68,185,,0.89687499999999998,0.24548736462093862,0.66787003610108309
1250,319,275,263,78,151,,0.86206896551724133,0.29657794676806082,0.57414448669201523
1251,318,274,272,101,156,,0.86163522012578619,0.37132352941176472,0.57352941176470584
1252,318,282,275,66,190,,0.8867924528301887,0.24,0.69090909090909092
